TransactionID,Amount,CustomerID,FraudIndicator,TransactionAmount,AnomalyScore,Category,Timestamp,MerchantID,AccountBalance,LastLogin,SuspiciousFlag,Name,Age,Address,MerchantName,Location
290,77.3046654263469,1597,0,69.59584396696133,0.9199520465471112,Travel,2022-01-13 01:00:00,2039,7732.131278,8/20/2023,0,Customer 1597,33,Address 1597,Merchant 2039,Location 2039
291,62.77388544748326,1462,0,66.20543512364335,0.8946864965778659,Retail,2022-01-13 02:00:00,2746,9035.12333,4/7/2023,0,Customer 1462,30,Address 1462,Merchant 2746,Location 2746
292,56.5503597491276,1712,0,58.01664841377381,0.3964009869235997,Retail,2022-01-13 03:00:00,2754,4878.871298,12/13/2023,0,Customer 1712,58,Address 1712,Merchant 2754,Location 2754
293,91.37503293179564,1100,0,79.28311196441244,0.2961903751706429,Travel,2022-01-13 04:00:00,2038,2924.235911,4/10/2022,0,Customer 1100,62,Address 1100,Merchant 2038,Location 2038
294,35.15145130726461,1009,0,16.92260058654751,0.4012329535232043,Other,2022-01-13 05:00:00,2253,5359.74781,1/9/2022,0,Customer 1009,32,Address 1009,Merchant 2253,Location 2253
295,34.5208597441328,1770,0,22.65471379806029,0.7979050029185851,Food,2022-01-13 06:00:00,2013,6847.490921,2/9/2024,1,Customer 1770,36,Address 1770,Merchant 2013,Location 2013
296,95.32857784875084,1678,0,12.048607534897886,0.6879926520485328,Travel,2022-01-13 07:00:00,2680,3302.010949,11/9/2023,1,Customer 1678,33,Address 1678,Merchant 2680,Location 2680
297,51.40358574104649,1953,0,82.52626114093874,0.7405518810727442,Retail,2022-01-13 08:00:00,2069,5323.113544,8/10/2024,0,Customer 1953,18,Address 1953,Merchant 2069,Location 2069
298,20.66255752728149,1239,0,67.96649542030532,0.3585527610416317,Retail,2022-01-13 09:00:00,2745,8704.182255,8/27/2022,0,Customer 1239,40,Address 1239,Merchant 2745,Location 2745
299,53.65543294021365,1322,0,87.3613393910834,0.2610608466124333,Travel,2022-01-13 10:00:00,2243,9411.508717,11/18/2022,0,Customer 1322,29,Address 1322,Merchant 2243,Location 2243
300,46.2432624020462,1940,0,55.29097105603493,0.4914997821568332,Other,2022-01-13 11:00:00,2960,6383.377145,7/28/2024,0,Customer 1940,29,Address 1940,Merchant 2960,Location 2960
301,42.303801913906405,1994,0,97.05791341411005,0.0525274265761928,Retail,2022-01-13 12:00:00,2616,8791.304689,9/20/2024,0,Customer 1994,63,Address 1994,Merchant 2616,Location 2616
302,98.06620816132504,1437,0,25.14389827717285,0.1267893006667646,Online,2022-01-13 13:00:00,2869,3712.16591,3/13/2023,0,Customer 1437,19,Address 1437,Merchant 2869,Location 2869
303,61.98793644916741,1135,0,51.243510294736616,0.6907669459308304,Travel,2022-01-13 14:00:00,2703,7871.385911,5/15/2022,0,Customer 1135,49,Address 1135,Merchant 2703,Location 2703
304,15.083582510759244,1873,0,50.70585723009551,0.8317042766387782,Retail,2022-01-13 15:00:00,2280,4025.340053,5/22/2024,0,Customer 1873,31,Address 1873,Merchant 2280,Location 2280
305,79.21418526693257,1233,0,44.03294777488758,0.3718737635846537,Food,2022-01-13 16:00:00,2020,8198.178339,8/21/2022,0,Customer 1233,28,Address 1233,Merchant 2020,Location 2020
306,14.325618955526988,1701,0,18.86049746956485,0.1315993992700281,Retail,2022-01-13 17:00:00,2265,7244.499732,12/2/2023,0,Customer 1701,50,Address 1701,Merchant 2265,Location 2265
307,74.04598056616143,1392,0,13.478672536399934,0.2694494353927176,Travel,2022-01-13 18:00:00,2239,4900.652704,1/27/2023,0,Customer 1392,37,Address 1392,Merchant 2239,Location 2239
308,13.775391834001596,1468,0,74.97224620949478,0.7677320347425342,Online,2022-01-13 19:00:00,2020,2410.574677,4/13/2023,0,Customer 1468,45,Address 1468,Merchant 2020,Location 2020
309,20.773444943242666,1759,0,18.097908364235465,0.1150802937910266,Food,2022-01-13 20:00:00,2401,6608.386988,1/29/2024,0,Customer 1759,33,Address 1759,Merchant 2401,Location 2401
310,76.94851055777721,1305,0,83.10914211490532,0.0838056407330528,Other,2022-01-13 21:00:00,2469,4624.660779,11/1/2022,0,Customer 1305,23,Address 1305,Merchant 2469,Location 2469
311,27.453116490888377,1060,0,81.94669264544623,0.0069695841114257,Travel,2022-01-13 22:00:00,2864,9121.230251,3/1/2022,0,Customer 1060,38,Address 1060,Merchant 2864,Location 2864
312,61.47768761043001,1557,0,18.370412411716973,0.2859944269610791,Retail,2022-01-13 23:00:00,2195,7585.899378,7/11/2023,0,Customer 1557,62,Address 1557,Merchant 2195,Location 2195
313,68.64043640103054,1157,0,71.94075357934904,0.5813751838547687,Online,2022-01-14 00:00:00,2479,8479.723197,6/6/2022,1,Customer 1157,60,Address 1157,Merchant 2479,Location 2479
314,39.75178064381655,1968,0,84.89408519676891,0.3179432536869019,Other,2022-01-14 01:00:00,2354,8884.809637,8/25/2024,0,Customer 1968,60,Address 1968,Merchant 2354,Location 2354
315,84.98269506569027,1555,0,26.085561852185347,0.7364416334829819,Travel,2022-01-14 02:00:00,2506,1776.632987,7/9/2023,0,Customer 1555,45,Address 1555,Merchant 2506,Location 2506
316,29.291555935495328,1112,0,65.299832246262,0.781144516158459,Other,2022-01-14 03:00:00,2285,9784.736554,4/22/2022,0,Customer 1112,57,Address 1112,Merchant 2285,Location 2285
317,22.18984231519618,1292,0,64.93988674382405,0.8705355626587007,Online,2022-01-14 04:00:00,2771,5713.487344,10/19/2022,0,Customer 1292,33,Address 1292,Merchant 2771,Location 2771
318,64.22877239230128,1346,0,45.88273508416468,0.6173716445774726,Retail,2022-01-14 05:00:00,2335,5760.887631,12/12/2022,0,Customer 1346,36,Address 1346,Merchant 2335,Location 2335
319,23.85431432932064,1129,0,42.37126163650664,0.8085710538493318,Food,2022-01-14 06:00:00,2787,4396.076926,5/9/2022,0,Customer 1129,39,Address 1129,Merchant 2787,Location 2787
320,85.9983524413847,1903,0,16.026934488711962,0.8848376456935328,Other,2022-01-14 07:00:00,2261,4718.536567,6/21/2024,0,Customer 1903,18,Address 1903,Merchant 2261,Location 2261
321,57.86994336632967,1078,0,54.92016403904978,0.9389942798388944,Food,2022-01-14 08:00:00,2142,1689.971098,3/19/2022,0,Customer 1078,32,Address 1078,Merchant 2142,Location 2142
322,88.09696867382264,1702,0,75.78919810722196,0.3085432272629526,Retail,2022-01-14 09:00:00,2894,4756.907985,12/3/2023,0,Customer 1702,32,Address 1702,Merchant 2894,Location 2894
323,10.047488390659712,1466,0,87.5490045213581,0.6342225001600693,Online,2022-01-14 10:00:00,2419,2569.129234,4/11/2023,0,Customer 1466,41,Address 1466,Merchant 2419,Location 2419
324,24.83845006368293,1437,0,36.01745612017183,0.8321666241180627,Retail,2022-01-14 11:00:00,2375,3712.16591,3/13/2023,0,Customer 1437,19,Address 1437,Merchant 2375,Location 2375
325,47.84508341466206,1783,0,49.45731634253127,0.7269899136620447,Online,2022-01-14 12:00:00,2920,9728.453507,2/22/2024,0,Customer 1783,31,Address 1783,Merchant 2920,Location 2920
326,14.615120532256274,1695,0,94.55363187178202,0.3551479335481227,Food,2022-01-14 13:00:00,2801,8553.037244,11/26/2023,0,Customer 1695,35,Address 1695,Merchant 2801,Location 2801
327,60.68884239418577,1172,0,12.067869544491092,0.5369987811207021,Other,2022-01-14 14:00:00,2679,3476.682579,6/21/2022,0,Customer 1172,26,Address 1172,Merchant 2679,Location 2679
328,61.232174778009686,1947,0,24.06076457273275,0.6319375532388383,Food,2022-01-14 15:00:00,2606,5158.860497,8/4/2024,0,Customer 1947,22,Address 1947,Merchant 2606,Location 2606
329,93.37250431864632,1086,0,59.29937764417035,0.9565005520133336,Food,2022-01-14 16:00:00,2182,4190.332237,3/27/2022,0,Customer 1086,63,Address 1086,Merchant 2182,Location 2182
330,95.76692181306092,1275,1,47.67133353601729,0.0665114211885339,Food,2022-01-14 17:00:00,2838,7853.487314,10/2/2022,0,Customer 1275,23,Address 1275,Merchant 2838,Location 2838
331,61.88904454076027,1657,0,34.97478548680935,0.7919936977724671,Other,2022-01-14 18:00:00,2567,4754.221573,10/19/2023,0,Customer 1657,58,Address 1657,Merchant 2567,Location 2567
332,70.86740450604661,1624,1,28.35578214518485,0.2217574129478223,Travel,2022-01-14 19:00:00,2217,4741.807019,9/16/2023,0,Customer 1624,18,Address 1624,Merchant 2217,Location 2217
333,70.95760928948519,1729,1,70.81285453080936,0.0127601291087956,Other,2022-01-14 20:00:00,2211,8202.526504,12/30/2023,0,Customer 1729,29,Address 1729,Merchant 2211,Location 2211
334,47.59519154883488,1300,0,51.916807419107215,0.9480732830039864,Other,2022-01-14 21:00:00,2474,2446.898958,10/27/2022,0,Customer 1300,40,Address 1300,Merchant 2474,Location 2474
335,84.74839337828455,1311,0,94.06588628576188,0.4041609764191658,Online,2022-01-14 22:00:00,2919,9253.478917,11/7/2022,0,Customer 1311,25,Address 1311,Merchant 2919,Location 2919
336,64.2996060597047,1280,0,64.06478658704091,0.7985862568880285,Retail,2022-01-14 23:00:00,2899,8295.281558,10/7/2022,0,Customer 1280,60,Address 1280,Merchant 2899,Location 2899
337,59.06558827131725,1058,0,53.56586867960771,0.148080122369467,Other,2022-01-15 00:00:00,2169,5923.741951,2/27/2022,0,Customer 1058,50,Address 1058,Merchant 2169,Location 2169
338,59.40095528433461,1724,0,21.958819772538543,0.0749136948288784,Travel,2022-01-15 01:00:00,2346,8830.491513,12/25/2023,0,Customer 1724,32,Address 1724,Merchant 2346,Location 2346
339,26.18399976018048,1067,0,81.11241003559783,0.3973709630787997,Travel,2022-01-15 02:00:00,2081,1555.740254,3/8/2022,0,Customer 1067,36,Address 1067,Merchant 2081,Location 2081
340,69.1723428057365,1438,0,55.87043537190193,0.4931273104496825,Other,2022-01-15 03:00:00,2089,1779.986718,3/14/2023,0,Customer 1438,53,Address 1438,Merchant 2089,Location 2089
341,60.74497628008697,1531,0,48.30064943325625,0.701630082157656,Food,2022-01-15 04:00:00,2215,3163.58835,6/15/2023,0,Customer 1531,29,Address 1531,Merchant 2215,Location 2215
342,60.98699494097934,1832,0,10.143338817560196,0.0533305034619242,Retail,2022-01-15 05:00:00,2847,8825.817319,4/11/2024,0,Customer 1832,47,Address 1832,Merchant 2847,Location 2847
343,99.61607032247228,1382,0,39.32528732599576,0.8573620194529876,Other,2022-01-15 06:00:00,2235,2896.257873,1/17/2023,0,Customer 1382,40,Address 1382,Merchant 2235,Location 2235
344,84.49928399139073,1434,0,45.51139833022316,0.3375587054538276,Other,2022-01-15 07:00:00,2238,1696.877884,3/10/2023,0,Customer 1434,19,Address 1434,Merchant 2238,Location 2238
345,37.87307960365036,1440,0,38.54509215572581,0.8582937624628676,Food,2022-01-15 08:00:00,2363,3930.467975,3/16/2023,0,Customer 1440,23,Address 1440,Merchant 2363,Location 2363
346,38.69316720496097,1157,0,75.64047375168997,0.6594189574982317,Food,2022-01-15 09:00:00,2571,8479.723197,6/6/2022,1,Customer 1157,60,Address 1157,Merchant 2571,Location 2571
347,45.02844839488476,1328,0,55.28799945162703,0.982233144189468,Other,2022-01-15 10:00:00,2382,4443.037377,11/24/2022,0,Customer 1328,62,Address 1328,Merchant 2382,Location 2382
348,66.4761842492444,1957,0,76.78513201977871,0.1976974189811654,Online,2022-01-15 11:00:00,2371,1547.054576,8/14/2024,0,Customer 1957,57,Address 1957,Merchant 2371,Location 2371
349,74.41312191791293,1033,0,54.42464188670317,0.1012959291600077,Online,2022-01-15 12:00:00,2813,2042.692352,2/2/2022,0,Customer 1033,50,Address 1033,Merchant 2813,Location 2813
350,43.45501371682296,1615,0,81.38910741573,0.1252676286090109,Online,2022-01-15 13:00:00,2836,9447.919781,9/7/2023,0,Customer 1615,28,Address 1615,Merchant 2836,Location 2836
351,28.343420494036856,1286,0,76.11121319258898,0.6250968090329804,Food,2022-01-15 14:00:00,2697,7665.93245,10/13/2022,0,Customer 1286,19,Address 1286,Merchant 2697,Location 2697
352,70.0043034747928,1152,0,70.42955478894876,0.1457623571613654,Food,2022-01-15 15:00:00,2762,7273.982376,6/1/2022,0,Customer 1152,55,Address 1152,Merchant 2762,Location 2762
353,89.08776661986285,1137,0,49.05614324658684,0.0345541173441893,Other,2022-01-15 16:00:00,2051,4843.333769,5/17/2022,0,Customer 1137,52,Address 1137,Merchant 2051,Location 2051
354,66.08579500983927,1176,0,24.820314458083818,0.6253730433627112,Travel,2022-01-15 17:00:00,2208,5493.960539,6/25/2022,0,Customer 1176,20,Address 1176,Merchant 2208,Location 2208
355,76.34999350541855,1281,0,70.79176647757191,0.5964349376833589,Retail,2022-01-15 18:00:00,2661,3183.466494,10/8/2022,0,Customer 1281,33,Address 1281,Merchant 2661,Location 2661
356,60.30707463914428,1788,0,32.22567447496344,0.2471082532989105,Online,2022-01-15 19:00:00,2862,4384.800512,2/27/2024,0,Customer 1788,27,Address 1788,Merchant 2862,Location 2862
357,33.61255713368315,1048,0,50.06525560315955,0.2007972409097866,Travel,2022-01-15 20:00:00,2429,8077.878412,2/17/2022,0,Customer 1048,49,Address 1048,Merchant 2429,Location 2429
358,41.6707105414218,1073,0,50.13305863195163,0.1206256230589088,Food,2022-01-15 21:00:00,2897,2392.922412,3/14/2022,0,Customer 1073,56,Address 1073,Merchant 2897,Location 2897
359,47.12640903265764,1572,0,46.65509369277571,0.2317961719565775,Travel,2022-01-15 22:00:00,2859,2067.485108,7/26/2023,0,Customer 1572,47,Address 1572,Merchant 2859,Location 2859
360,41.70586082062327,1264,0,16.47168996025796,0.2031701732377904,Online,2022-01-15 23:00:00,2534,6025.002661,9/21/2022,0,Customer 1264,23,Address 1264,Merchant 2534,Location 2534
361,42.32811860407804,1864,0,76.53717232554115,0.3558289373794184,Travel,2022-01-16 00:00:00,2094,2546.725196,5/13/2024,0,Customer 1864,50,Address 1864,Merchant 2094,Location 2094
362,71.7368591339746,1285,0,30.772897574209527,0.5059911088157398,Food,2022-01-16 01:00:00,2271,6040.584197,10/12/2022,0,Customer 1285,47,Address 1285,Merchant 2271,Location 2271
363,72.73147248409899,1602,0,40.85281886146893,0.4523257975361026,Online,2022-01-16 02:00:00,2287,3812.531832,8/25/2023,0,Customer 1602,40,Address 1602,Merchant 2287,Location 2287
364,61.1365320200304,1424,1,78.34675383654434,0.8304072019778352,Travel,2022-01-16 03:00:00,2929,4344.549864,2/28/2023,0,Customer 1424,37,Address 1424,Merchant 2929,Location 2929
365,40.658978551453465,1214,0,81.51690624537433,0.2389827192029654,Travel,2022-01-16 04:00:00,2103,6807.184598,8/2/2022,0,Customer 1214,42,Address 1214,Merchant 2103,Location 2103
366,38.31991504407297,1682,0,80.29202973692207,0.6574015327292173,Other,2022-01-16 05:00:00,2597,8191.359573,11/13/2023,0,Customer 1682,39,Address 1682,Merchant 2597,Location 2597
367,67.84335713396852,1777,0,66.11186189624263,0.8735608699390411,Travel,2022-01-16 06:00:00,2279,7409.497597,2/16/2024,0,Customer 1777,54,Address 1777,Merchant 2279,Location 2279
368,39.31159079569777,1272,0,24.225467946636424,0.8904604827989656,Online,2022-01-16 07:00:00,2221,5815.458024,9/29/2022,0,Customer 1272,48,Address 1272,Merchant 2221,Location 2221
369,70.5201057693231,1427,0,20.702028708496577,0.9141230022181618,Online,2022-01-16 08:00:00,2533,6728.011183,3/3/2023,0,Customer 1427,37,Address 1427,Merchant 2533,Location 2533
370,81.39167697229831,1159,0,91.15475103388754,0.1124166383578301,Other,2022-01-16 09:00:00,2562,5766.570781,6/8/2022,0,Customer 1159,54,Address 1159,Merchant 2562,Location 2562
371,41.02830654379494,1339,0,50.12328348996043,0.8685587035542267,Other,2022-01-16 10:00:00,2262,7374.113944,12/5/2022,0,Customer 1339,53,Address 1339,Merchant 2262,Location 2262
372,63.45304123221416,1855,0,66.69191083460314,0.1378371338847532,Other,2022-01-16 11:00:00,2193,3104.726106,5/4/2024,0,Customer 1855,56,Address 1855,Merchant 2193,Location 2193
373,71.95418453277574,1825,0,77.0163722859036,0.5466640066642461,Other,2022-01-16 12:00:00,2923,4886.010825,4/4/2024,0,Customer 1825,54,Address 1825,Merchant 2923,Location 2923
374,74.94314154163287,1967,0,88.1879998273516,0.5092080013671066,Travel,2022-01-16 13:00:00,2978,1188.952992,8/24/2024,0,Customer 1967,21,Address 1967,Merchant 2978,Location 2978
375,29.137192085767744,1914,0,49.654678943224354,0.4006211268586439,Retail,2022-01-16 14:00:00,2497,6131.253863,7/2/2024,0,Customer 1914,18,Address 1914,Merchant 2497,Location 2497
376,30.412437389916438,1311,0,13.28764210371413,0.4110693200572858,Food,2022-01-16 15:00:00,2645,9253.478917,11/7/2022,0,Customer 1311,25,Address 1311,Merchant 2645,Location 2645
377,94.34946872070527,1416,0,79.80653967411521,0.6580933392057444,Online,2022-01-16 16:00:00,2175,9375.112085,2/20/2023,0,Customer 1416,21,Address 1416,Merchant 2175,Location 2175
378,25.562897726593995,1586,0,43.597486396286506,0.3731622790520421,Food,2022-01-16 17:00:00,2477,4726.937231,8/9/2023,0,Customer 1586,40,Address 1586,Merchant 2477,Location 2477
379,95.69370268467728,1482,0,50.65348135200409,0.5256057278248182,Online,2022-01-16 18:00:00,2412,2076.807796,4/27/2023,0,Customer 1482,26,Address 1482,Merchant 2412,Location 2412
380,35.73345140902997,1400,0,20.487632435112,0.6095947677499761,Other,2022-01-16 19:00:00,2617,8314.951074,2/4/2023,0,Customer 1400,60,Address 1400,Merchant 2617,Location 2617
381,60.52724778740764,1764,0,29.464748047988685,0.8882806622102359,Online,2022-01-16 20:00:00,2767,7695.154348,2/3/2024,0,Customer 1764,49,Address 1764,Merchant 2767,Location 2767
382,16.55367815863712,1397,0,78.81163469564767,0.4077261993297481,Food,2022-01-16 21:00:00,2941,9060.932373,2/1/2023,0,Customer 1397,35,Address 1397,Merchant 2941,Location 2941
383,27.254337830091647,1423,0,47.17712118879283,0.3316617184053101,Other,2022-01-16 22:00:00,2862,7025.452027,2/27/2023,0,Customer 1423,40,Address 1423,Merchant 2862,Location 2862
384,31.80425218452422,1516,0,96.6389149336172,0.3798793049355229,Other,2022-01-16 23:00:00,2635,8658.737447,5/31/2023,0,Customer 1516,41,Address 1516,Merchant 2635,Location 2635
385,55.76476528750271,1180,0,49.53962600618495,0.6710949995552724,Online,2022-01-17 00:00:00,2265,8645.383186,6/29/2022,0,Customer 1180,59,Address 1180,Merchant 2265,Location 2265
386,72.91097613446743,1750,0,77.12273560023978,0.2029273666653296,Food,2022-01-17 01:00:00,2814,8128.690436,1/20/2024,0,Customer 1750,36,Address 1750,Merchant 2814,Location 2814
387,71.02737815902991,1836,0,98.86850261177064,0.3369032333058752,Retail,2022-01-17 02:00:00,2188,4018.773274,4/15/2024,0,Customer 1836,47,Address 1836,Merchant 2188,Location 2188
388,25.85006970131933,1433,0,75.98942995326075,0.4087914562083208,Travel,2022-01-17 03:00:00,2817,6991.289067,3/9/2023,0,Customer 1433,55,Address 1433,Merchant 2817,Location 2817
389,94.52284775775556,1645,0,34.18003279084542,0.3017852440059573,Travel,2022-01-17 04:00:00,2399,2989.523514,10/7/2023,0,Customer 1645,60,Address 1645,Merchant 2399,Location 2399
390,71.88748429042212,1108,0,93.19802228295498,0.7009297040106874,Other,2022-01-17 05:00:00,2548,7794.946322,4/18/2022,0,Customer 1108,33,Address 1108,Merchant 2548,Location 2548
391,60.77755146349649,1653,0,39.08024183730484,0.6472340686647303,Food,2022-01-17 06:00:00,2781,7118.115328,10/15/2023,0,Customer 1653,49,Address 1653,Merchant 2781,Location 2781
392,83.56995599613906,1995,0,93.74254728773693,0.758218468358575,Online,2022-01-17 07:00:00,2694,2240.517799,9/21/2024,0,Customer 1995,38,Address 1995,Merchant 2694,Location 2694
393,36.838900427625575,1062,0,85.51239290310919,0.5825710700212284,Retail,2022-01-17 08:00:00,2479,8955.19541,3/3/2022,0,Customer 1062,39,Address 1062,Merchant 2479,Location 2479
394,30.505413673611777,1802,0,29.309316594422505,0.3111348930426981,Food,2022-01-17 09:00:00,2778,6791.878056,3/12/2024,0,Customer 1802,23,Address 1802,Merchant 2778,Location 2778
395,15.699212220552296,1723,0,21.95823269228834,0.0051582175451717,Other,2022-01-17 10:00:00,2370,3437.697057,12/24/2023,0,Customer 1723,22,Address 1723,Merchant 2370,Location 2370
396,97.54709538756718,1146,0,54.49466257076344,0.8742499637987547,Food,2022-01-17 11:00:00,2942,4750.725055,5/26/2022,0,Customer 1146,23,Address 1146,Merchant 2942,Location 2942
397,28.914617957341772,1150,0,90.38738784904037,0.8473010398309025,Food,2022-01-17 12:00:00,2880,7476.98918,5/30/2022,0,Customer 1150,52,Address 1150,Merchant 2880,Location 2880
398,40.36412587140183,1244,0,35.656275622613975,0.4686762984940886,Online,2022-01-17 13:00:00,2907,8723.861427,9/1/2022,0,Customer 1244,46,Address 1244,Merchant 2907,Location 2907
399,71.44717321901103,1807,0,53.71305743046974,0.7783585841491674,Retail,2022-01-17 14:00:00,2359,9618.239693,3/17/2024,0,Customer 1807,59,Address 1807,Merchant 2359,Location 2359
400,94.81678805829148,1345,0,12.078964200398689,0.6492773003309911,Travel,2022-01-17 15:00:00,2329,7264.807041,12/11/2022,0,Customer 1345,52,Address 1345,Merchant 2329,Location 2329
401,73.49337233388856,1540,0,11.86989716253304,0.1610102850641417,Online,2022-01-17 16:00:00,2933,7984.455062,6/24/2023,0,Customer 1540,34,Address 1540,Merchant 2933,Location 2933
402,60.43128926324833,1709,0,64.46677075330743,0.868924936481251,Other,2022-01-17 17:00:00,2968,4061.519364,12/10/2023,0,Customer 1709,42,Address 1709,Merchant 2968,Location 2968
403,23.412394540837305,1120,0,85.03298823557836,0.1298690814728298,Retail,2022-01-17 18:00:00,2955,7450.419004,4/30/2022,0,Customer 1120,47,Address 1120,Merchant 2955,Location 2955
404,60.60671051232616,1144,0,73.9220435199139,0.3912918746212878,Travel,2022-01-17 19:00:00,2755,8451.465531,5/24/2022,0,Customer 1144,40,Address 1144,Merchant 2755,Location 2755
405,83.55191142615169,1578,0,54.94551194013814,0.4430814702677387,Other,2022-01-17 20:00:00,2773,4571.53944,8/1/2023,0,Customer 1578,29,Address 1578,Merchant 2773,Location 2773
406,16.358985768519588,1586,0,37.19806891189177,0.4128823199735548,Online,2022-01-17 21:00:00,2449,4726.937231,8/9/2023,0,Customer 1586,40,Address 1586,Merchant 2449,Location 2449
407,28.04993891463165,1943,0,46.3097495781524,0.3427835466170711,Online,2022-01-17 22:00:00,2049,1418.305006,7/31/2024,0,Customer 1943,26,Address 1943,Merchant 2049,Location 2049
408,83.24582001706487,1977,0,93.33582376428096,0.93154552891716,Food,2022-01-17 23:00:00,2288,3066.436107,9/3/2024,0,Customer 1977,40,Address 1977,Merchant 2288,Location 2288
409,12.826814822817395,1717,1,34.311791443000004,0.5852580309755736,Retail,2022-01-18 00:00:00,2592,5002.071362,12/18/2023,0,Customer 1717,51,Address 1717,Merchant 2592,Location 2592
410,25.0084947085094,1350,0,84.20239258527035,0.1611616254570316,Other,2022-01-18 01:00:00,2974,3431.939718,12/16/2022,0,Customer 1350,49,Address 1350,Merchant 2974,Location 2974
411,98.3970945564576,1530,0,61.27777287808618,0.5144737947345454,Food,2022-01-18 02:00:00,2620,9391.394448,6/14/2023,0,Customer 1530,62,Address 1530,Merchant 2620,Location 2620
412,86.78591683383922,1814,0,94.17463250759084,0.5284648108863889,Other,2022-01-18 03:00:00,2703,6484.647812,3/24/2024,0,Customer 1814,28,Address 1814,Merchant 2703,Location 2703
413,98.50040705533956,1208,0,98.81986154027904,0.01410023789981,Retail,2022-01-18 04:00:00,2079,8321.692176,7/27/2022,0,Customer 1208,64,Address 1208,Merchant 2079,Location 2079
414,69.88048811693454,1214,0,98.46506212715911,0.0304469389906831,Travel,2022-01-18 05:00:00,2564,6807.184598,8/2/2022,0,Customer 1214,42,Address 1214,Merchant 2564,Location 2564
415,58.78615442613221,1904,0,28.157020764165203,0.3647035788076702,Other,2022-01-18 06:00:00,2272,4839.488862,6/22/2024,0,Customer 1904,36,Address 1904,Merchant 2272,Location 2272
416,76.9300755910293,1875,0,55.21552027104936,0.828533445058327,Food,2022-01-18 07:00:00,2028,6852.231768,5/24/2024,0,Customer 1875,56,Address 1875,Merchant 2028,Location 2028
417,84.73217509479606,1480,0,10.057863646142923,0.6274631866940125,Food,2022-01-18 08:00:00,2638,7269.756044,4/25/2023,0,Customer 1480,26,Address 1480,Merchant 2638,Location 2638
418,14.19155734948768,1282,0,76.2766117703057,0.6267284710613488,Other,2022-01-18 09:00:00,2994,7308.697302,10/9/2022,0,Customer 1282,39,Address 1282,Merchant 2994,Location 2994
419,41.354180924006975,1109,0,66.2294875840379,0.1949825658110274,Retail,2022-01-18 10:00:00,2356,8085.065245,4/19/2022,0,Customer 1109,63,Address 1109,Merchant 2356,Location 2356
420,79.33627628450796,1304,0,38.9607820625247,0.0069085722737294,Retail,2022-01-18 11:00:00,2997,9631.517578,10/31/2022,0,Customer 1304,62,Address 1304,Merchant 2997,Location 2997
421,26.24046796545926,1906,0,59.356758088435065,0.1718558466600286,Travel,2022-01-18 12:00:00,2476,8161.50984,6/24/2024,0,Customer 1906,47,Address 1906,Merchant 2476,Location 2476
422,66.95973903298082,1218,0,70.78871654649292,0.0094157837887031,Travel,2022-01-18 13:00:00,2547,8922.535957,8/6/2022,0,Customer 1218,63,Address 1218,Merchant 2547,Location 2547
423,17.825253318757426,1773,0,82.32764565165749,0.9615069742223832,Other,2022-01-18 14:00:00,2533,1087.073831,2/12/2024,0,Customer 1773,24,Address 1773,Merchant 2533,Location 2533
424,65.62243454329231,1666,0,89.1055138692098,0.3375821275380801,Retail,2022-01-18 15:00:00,2708,9674.062164,10/28/2023,0,Customer 1666,36,Address 1666,Merchant 2708,Location 2708
425,52.91248936316756,1708,0,33.55701585109611,0.5195159613350959,Online,2022-01-18 16:00:00,2325,2877.527131,12/9/2023,0,Customer 1708,30,Address 1708,Merchant 2325,Location 2325
426,54.95473462280644,1389,0,17.4792547126216,0.5636475976544718,Online,2022-01-18 17:00:00,2138,1815.834407,1/24/2023,0,Customer 1389,61,Address 1389,Merchant 2138,Location 2138
427,57.04065911383756,1026,0,92.36977334658442,0.221038682624785,Travel,2022-01-18 18:00:00,2644,8091.736702,1/26/2022,0,Customer 1026,58,Address 1026,Merchant 2644,Location 2644
428,11.567143945631798,1293,0,20.79480941546964,0.6339060442714397,Food,2022-01-18 19:00:00,2369,3955.560716,10/20/2022,0,Customer 1293,51,Address 1293,Merchant 2369,Location 2369
429,50.4900697444044,1518,0,79.88756388926207,0.3775572655238359,Other,2022-01-18 20:00:00,2797,1512.263353,6/2/2023,0,Customer 1518,19,Address 1518,Merchant 2797,Location 2797
430,26.73357583443433,1167,0,77.48594613374806,0.0969676580796811,Retail,2022-01-18 21:00:00,2004,4121.316625,6/16/2022,0,Customer 1167,33,Address 1167,Merchant 2004,Location 2004
431,70.34986000122497,1713,0,56.42352713106991,0.668503877155413,Online,2022-01-18 22:00:00,2099,6676.135299,12/14/2023,1,Customer 1713,57,Address 1713,Merchant 2099,Location 2099
432,82.1111607613807,1972,0,15.163433260690956,0.044166624020332,Retail,2022-01-18 23:00:00,2635,6552.817253,8/29/2024,0,Customer 1972,39,Address 1972,Merchant 2635,Location 2635
433,26.719047821992245,1213,0,66.28975654227833,0.2401035523725546,Retail,2022-01-19 00:00:00,2286,2478.834299,8/1/2022,0,Customer 1213,23,Address 1213,Merchant 2286,Location 2286
434,31.736387333577436,1571,0,60.814902227196114,0.974277996904349,Online,2022-01-19 01:00:00,2362,9122.32624,7/25/2023,0,Customer 1571,24,Address 1571,Merchant 2362,Location 2362
